Name,original address,TypeFull,old text,Phone,Start Time,Day,Address,status,street,borough,zip,cb,cwz,lat,lon,BBL,Additional Information,Type,Open Range
CHRIST APOSTOLIC CHURCH GOKE FOOD PANTRY,"622 Cortelyou Rd, Brooklyn, New York, 11218",Food Pantry,ClosedOpens 9:00 AM Sat(718) 284-7479,(718) 284-7479,9:00 AM,Sat,"622 Cortelyou Rd, Brooklyn, New York, 11218",OK,622 CORTELYOU ROAD,BROOKLYN,11218,312,BK4,40.638584,-73.972577,3053900010,,Food Pantry,Morning
"PASWO (PAKISTAN AMERICAN SKILLED WOMEN ORGANIZATION, INC) (FP)","930 Ditmas Ave, Brooklyn, NY, 11218, USA",Food Pantry,ClosedOpens 1:00 PM Wed(929) 527-6842,(929) 527-6842,1:00 PM,Wed,"930 Ditmas Ave, Brooklyn, NY, 11218, USA",OK,930 DITMAS AVENUE,BROOKLYN,11218,312,BK4,40.63655,-73.968877,3054030012,,Food Pantry,Afternoon
ICNA RELIEEF QUBA PANTRY,"634 Rugby Rd, Brooklyn, NY, 11230, USA",Food Pantry,ClosedOpens 1:00 PM Tue(212) 463-3227,(212) 463-3227,1:00 PM,Tue,"634 Rugby Rd, Brooklyn, NY, 11230, USA",OK,634 RUGBY ROAD,BROOKLYN,11230,314,BK5,40.634166,-73.96405,:,,Food Pantry,Afternoon
BROOKLYN MEAL SHARE (FP),"1323 Foster Ave, Brooklyn, New York, 11230",Food Pantry,ClosedOpens 5:00 PM Sat,,5:00 PM,Sat,"1323 Foster Ave, Brooklyn, New York, 11230",OK,1323 FOSTER AVENUE,BROOKLYN,11230,314,BK5,40.633364,-73.964541,3052340028,,Food Pantry,Afternoon
LIFEBRIDGENY/BKPANTRY,"1895 Flatbush Ave, Brooklyn, New York, 11210",Food Pantry,OpenCloses 6:00 PM(718) 233-5004,(718) 233-5004,6:00 PM,No Info,"1895 Flatbush Ave, Brooklyn, New York, 11210",OK,1895 FLATBUSH AVENUE,BROOKLYN,11210,318,BK3,40.623491,-73.937774,3078120028,,Food Pantry,Afternoon
ADMIRABLE CHURCH INC (FP),"1910 Flatbush Ave, Brooklyn, New York, 11210",Food Pantry,ClosedOpens 10:00 AM Sat(347) 779-7192,(347) 779-7192,10:00 AM,Sat,"1910 Flatbush Ave, Brooklyn, New York, 11210",OK,1910 FLATBUSH AVENUE,BROOKLYN,11210,318,BK3,40.62314,-73.937432,3078100037,,Food Pantry,Morning
PAYO FOOD PANTRY,"1045 Coney Island Ave, Brooklyn, New York, 11230",Food Pantry,ClosedOpens 3:00 PM Thu(718) 713-2000,(718) 713-2000,3:00 PM,Thu,"1045 Coney Island Ave, Brooklyn, New York, 11230",OK,1045 CONEY ISLAND AVENUE,BROOKLYN,11230,314,BK5,40.632155,-73.966721,3052320059,,Food Pantry,Afternoon
CENTER FOR FAMILY LIFE,"443 39th St, Brooklyn, New York, 11232",Food Pantry,ClosedOpens 1:00 PM Thu(718) 492-3585,(718) 492-3585,1:00 PM,Thu,"443 39th St, Brooklyn, New York, 11232",OK,443 39 STREET,BROOKLYN,11232,307,BK2,40.652001,-74.00511,3007050059,,Food Pantry,Afternoon
FLATBUSH COMMUNITY FUND ,"1968 FLATBUSH AVENUE, BK 11234",Food Pantry,OpenCloses 2:00 PM(718) 850-3545,(718) 850-3545,2:00 PM,No Info,"1968 FLATBUSH AVENUE, BK 11234",OK,1968 FLATBUSH AVENUE,BROOKLYN,11234,318,BK3,40.621706,-73.935913,3078170053,,Food Pantry,Afternoon
COMMUNITY CARE FOOD PANTRY,"1387 E 37th St, Brooklyn, New York, 11210",Food Pantry,ClosedOpens 11:00 AM Sat(917) 304-3406,(917) 304-3406,11:00 AM,Sat,"1387 E 37th St, Brooklyn, New York, 11210",OK,1387 EAST   37 STREET,BROOKLYN,11210,318,BK3,40.622081,-73.939205,3076550028,,Food Pantry,Noon
COPO FOOD PANTRY (FPH),"1077 Coney Island Ave, Brooklyn, New York, 11230",Food Pantry,ClosedOpens 10:30 AM Fri(718) 434-3266,(718) 434-3266,10:30 AM,Fri,"1077 Coney Island Ave, Brooklyn, New York, 11230",OK,1077 CONEY ISLAND AVENUE,BROOKLYN,11230,314,BK5,40.631136,-73.966459,3066860079,,Food Pantry,Morning
GRANT HOUSE UNITY CORPORATION,"2046 Flatbush Ave, Brooklyn, New York, 11234",Food Pantry,OpenCloses 4:00 PM(631) 652-3700,(631) 652-3700,4:00 PM,No Info,"2046 Flatbush Ave, Brooklyn, New York, 11234",OK,2046 FLATBUSH AVENUE,BROOKLYN,11234,318,BK3,40.619954,-73.934002,3078610063,,Food Pantry,Afternoon
BNAI RAPHAEL CHESED ORGANIZATION INC,"3846 Flatlands Ave, Brooklyn, New York, 11234",Food Pantry - Kosher,OpenCloses 5:00 PM(718) 951-2302,(718) 951-2302,5:00 PM,No Info,"3846 Flatlands Ave, Brooklyn, New York, 11234",OK,3846 FLATLANDS AVENUE,BROOKLYN,11234,318,BK3,40.619733,-73.937662,3078580047,Kosher,Food Pantry,Afternoon
ZICHRON ACHEINU LEVY-MENACHEM TZION,"4518 11th Ave, Brooklyn, New York, 11219",Food Pantry - Kosher,ClosedOpens 10:00 AM Wed(347) 742-0552,(347) 742-0552,10:00 AM,Wed,"4518 11th Ave, Brooklyn, New York, 11219",OK,4518 11 AVENUE,BROOKLYN,11219,312,BK4,40.639699,-73.99448,3056140067,Kosher,Food Pantry,Morning
MASBIA OF FLATBUSH,"1372 Coney Island Ave, Brooklyn, New York, 11230",Food Pantry - KosherSoup Kitchen - Kosher,OpenCloses 7:00 PM(718) 972-4446,(718) 972-4446,7:00 PM,No Info,"1372 Coney Island Ave, Brooklyn, New York, 11230",OK,1372 CONEY ISLAND AVENUE,BROOKLYN,11230,312,BK4,40.624126,-73.965061,3065310016,Kosher,Food Pantry,Afternoon
THE SALVATION ARMY SUNSET PARK CORPS,"520 50th St, Brooklyn, New York, 11220",Food PantrySoup Kitchen,OpenCloses 1:00 PM(718) 438-1771,(718) 438-1771,1:00 PM,No Info,"520 50th St, Brooklyn, New York, 11220",OK,520 50 STREET,BROOKLYN,11220,307,BK2,40.644711,-74.009683,3007920012,,Food Pantry,Afternoon
ACADEMY OF MEDICAL & PUBLIC HEALTH SERVICES (AMPHS) ,"5306 3RD AVE, BROOKLYN, NY, 11220, USA",Food Pantry,ClosedOpens 2:00 PM Sat(212) 256-9036,(212) 256-9036,2:00 PM,Sat,"5306 3RD AVE, BROOKLYN, NY, 11220, USA",OK,5306 3 AVENUE,BROOKLYN,11220,307,BK2,40.645816,-74.016483,3008130042,,Food Pantry,Afternoon
MUSLIMS GIVE BACK (FPH),"273 54th St, Brooklyn, NY, 11220, USA",Food Pantry,ClosedOpens 10:00 AM Sat(347) 435-7115,(347) 435-7115,10:00 AM,Sat,"273 54th St, Brooklyn, NY, 11220, USA",OK,273 54 STREET,BROOKLYN,11220,307,BK2,40.645986,-74.017798,3008130047,,Food Pantry,Morning
THE TABLE AT THE FAMILY SUPPORT CENTER AT NYU LANGONE (FP),"550 59th St, Brooklyn, NY, 11220, USA",Food Pantry,ClosedOpens 9:00 AM Fri(718) 630-7171,(718) 630-7171,9:00 AM,Fri,"550 59th St, Brooklyn, NY, 11220, USA",OK,550 59 STREET,BROOKLYN,11220,307,BK2,40.639386,-74.014449,3008640001,,Food Pantry,Morning
TOMCHE SHABBOS OF BORO PARK,"6225 New Utrecht Ave, Brooklyn, New York, 11219",Food Pantry - Kosher,ClosedOpens 3:00 PM Wed(718) 259-5576,(718) 259-5576,3:00 PM,Wed,"6225 New Utrecht Ave, Brooklyn, New York, 11219",OK,6225 NEW UTRECHT AVENUE,BROOKLYN,11219,311,BK4,40.625706,-73.997107,3057340024,Kosher,Food Pantry,Afternoon
ST. ATHANASIUS R.C. CHURCH FP,2154 61st street,Food Pantry,ClosedOpens 3:15 PM Mon(718) 236-0124,(718) 236-0124,3:15 PM,Mon,2154 61st street,OK,2154 61 STREET,BROOKLYN,11204,311,BK4,40.616743,-73.980099,3055290033,,Food Pantry,Afternoon
PAYO MOBILE FOOD PANTRY,"2483 65th St, Brooklyn, NY, 11204, USA",Food Pantry - Mobile,ClosedOpens 1:30 PM Fri(718) 713-2000,(718) 713-2000,1:30 PM,Fri,"2483 65th St, Brooklyn, NY, 11204, USA",OK,2483 65 STREET,BROOKLYN,11204,311,BK4,40.609836,-73.974782,3065620047,Mobile,Food Pantry,Afternoon
KINGS BAY Y FOOD PANTRY,"3495 Nostrand Ave, Brooklyn, New York, 11229",Food Pantry - Kosher,ClosedOpens 9:30 AM Fri(718) 648-7703,(718) 648-7703,9:30 AM,Fri,"3495 Nostrand Ave, Brooklyn, New York, 11229",OK,3495 NOSTRAND AVENUE,BROOKLYN,11229,315,BK5,40.598817,-73.94157,3073630036,Kosher,Food Pantry,Morning
OUR LADY OF ANGELS HUMAN SERVICES,"336 73rd St, Brooklyn, New York, 11209",Food Pantry,ClosedOpens 9:30 AM Wed(718) 726-9790,(718) 726-9790,9:30 AM,Wed,"336 73rd St, Brooklyn, New York, 11209",OK,336 73 STREET,BROOKLYN,11209,310,BK4,40.632557,-74.026131,3059180021,,Food Pantry,Morning
HEALTH ESSENTIAL ASSOCIATION INC (BK),"2101 E 16th St, Brooklyn, New York, 11229",Food Pantry,ClosedOpens 10:00 AM Fri(646) 515-6898,(646) 515-6898,10:00 AM,Fri,"2101 E 16th St, Brooklyn, New York, 11229",OK,2101 EAST   16 STREET,BROOKLYN,11229,315,BK5,40.59862,-73.955406,3073490001,,Food Pantry,Morning
SEPHARDIC BIKUR HOLIM FOOD PANTRY,"425 Kings Hwy, Brooklyn, New York, 11223",Food Pantry - Kosher,OpenCloses 12:30 PM(718) 787-1100,(718) 787-1100,12:30 PM,No Info,"425 Kings Hwy, Brooklyn, New York, 11223",OK,425 KINGS HIGHWAY,BROOKLYN,11223,311,BK4,40.604431,-73.974308,3066550034,Kosher,Food Pantry,Noon
REACHING-OUT COMMUNITY SERVICES INC,"7708 New Utrecht Ave, Brooklyn, New York, 11214",Food Pantry,ClosedOpens 9:00 AM Fri(718) 373-4565,(718) 373-4565,9:00 AM,Fri,"7708 New Utrecht Ave, Brooklyn, New York, 11214",OK,7708 NEW UTRECHT AVENUE,BROOKLYN,11214,311,BK4,40.614008,-74.000454,3062470030,,Food Pantry,Morning
FIRST PRESBYTERIAN RUSSELL SAGE MEMORIAL CHURCH OF FAR ROCKAWAY,"896 Central Ave, Far Rockaway, NY, 11691, USA",Food Pantry,ClosedOpens 9:00 AM Sat(718) 327-2440,(718) 327-2440,9:00 AM,Sat,"896 Central Ave, Far Rockaway, NY, 11691, USA",OK,896 CENTRAL AVENUE,QUEENS,11691,414,QN4,40.609181,-73.746703,4155060001,,Food Pantry,Morning
BETHEL AME CHURCH/BETHEL ARVERNE COMM.,"215 Beach 77th St, Arverne, New York, 11692",Food Pantry,OpenCloses 1:00 PM(516) 503-9715,(516) 503-9715,1:00 PM,No Info,"215 Beach 77th St, Arverne, New York, 11692",OK,215 BEACH   77 STREET,QUEENS,11692,414,QN4,40.588749,-73.804391,4161110025,,Food Pantry,Afternoon
AIDS CENTER OF QUEENS COUNTY (ACQC),"16-00 Central Ave, Far Rockaway, NY, 11691, USA",Food Pantry - HIV Customers,ClosedOpens 9:30 AM Fri(718) 868-8645,(718) 868-8645,9:30 AM,Fri,"16-00 Central Ave, Far Rockaway, NY, 11691, USA",OK,16-00 CENTRAL AVENUE,QUEENS,11691,414,QN4,40.605182,-73.751962,4155370147,HIV Customers,Food Pantry,Morning
JEWISH COMMUNITY COUNCIL OF THE ROCKAWAY PENINSULA,"15-25 Central Ave, Far Rockaway, NY, 11691, USA",Food Pantry - Kosher,OpenCloses 1:30 PM(718) 327-6060,(718) 327-6060,1:30 PM,No Info,"15-25 Central Ave, Far Rockaway, NY, 11691, USA",OK,15-25 CENTRAL AVENUE,QUEENS,11691,414,QN4,40.605645,-73.751391,4155450023,Kosher,Food Pantry,Afternoon
QUEENS DEFENDERS NOT FOR PROFIT,"19-22 Mott Ave, Far Rockaway, New York, 11691",Food Pantry,ClosedOpens 12:00 PM Wed(347) 727-7125,(347) 727-7125,12:00 PM,Wed,"19-22 Mott Ave, Far Rockaway, New York, 11691",OK,19-22 MOTT AVENUE,QUEENS,11691,414,QN4,40.603904,-73.752258,4155590012,,Food Pantry,Noon
SOLID ROCK SEVENTH DAY ADVENTIST CHURCH (FP),"52-05 Rockaway Beach Blvd, Far Rockaway, New York, 11691",Food Pantry,ClosedOpens 10:00 AM Wed(718) 474-9306,(718) 474-9306,10:00 AM,Wed,"52-05 Rockaway Beach Blvd, Far Rockaway, New York, 11691",OK,52-05 ROCKAWAY BEACH BOULEVARD,QUEENS,11691,414,QN4,40.592942,-73.782638,4158910021,,Food Pantry,Morning
WE CREATE COMMUNITY FOOD PANTRY,"8501 NEW UTRECHT AVENUE, B",Food Pantry,ClosedOpens 10:30 AM undefined(347) 409-5414,(347) 409-5414,10:30 AM,No Info,"8501 New Utrecht Ave, Brooklyn, NY 11214",OK,8501 NEW UTRECHT AVENUE,BROOKLYN,11214,311,BK4,40.607519,-74.001685,3063440014,,Food Pantry,Morning
UNITED METHODIST CENTER IN FAR ROCKAWAY,"1032 Beach 19th St, Far Rockaway, New York, 11691",Food PantrySoup Kitchen,OpenCloses 1:00 PM(718) 327-5071,(718) 327-5071,1:00 PM,No Info,"1032 Beach 19th St, Far Rockaway, New York, 11691",OK,1032 BEACH   19 STREET,QUEENS,11691,414,QN4,40.602789,-73.751999,4155600012,,Food Pantry,Afternoon
OUR LADY OF GRACE PARISH MINISTRY,"2322 E 4th St, Brooklyn, New York, 11223",Food PantrySoup Kitchen - Mobile,ClosedOpens 9:00 AM Mon(718) 645-2120,(718) 645-2120,9:00 AM,Mon,"2322 E 4th St, Brooklyn, New York, 11223",OK,2322 EAST    4 STREET,BROOKLYN,11223,315,BK5,40.593604,-73.967036,3071550040,,Food Pantry,Morning
ST. MARY STAR OF THE SEA,"19-20 New Haven Ave, Far Rockaway, NY, 11691, USA",Food Pantry,ClosedOpens 1:00 PM Tue(718) 327-1133,(718) 327-1133,1:00 PM,Tue,"19-20 New Haven Ave, Far Rockaway, NY, 11691, USA",OK,19-20 NEW HAVEN AVENUE,QUEENS,11691,414,QN4,40.600545,-73.75258,4155640079,,Food Pantry,Afternoon
BENSONHURST COUNCIL OF JEWISH ORGANIZATIONS,"8635 21st Ave, Brooklyn, New York, 11214",Food Pantry - Kosher,ClosedOpens 10:00 AM Tue(718) 333-1834,(718) 333-1834,10:00 AM,Tue,"8635 21st Ave, Brooklyn, New York, 11214",OK,8635 21 AVENUE,BROOKLYN,11214,311,BK4,40.602524,-73.996827,3063780019,Kosher,Food Pantry,Morning
HEALTH ESSENTIAL ASSOCIATION CPMM,"2336 86th St, Brooklyn, New York, 11214",Food Pantry,ClosedOpens 10:00 AM undefined(646) 515-6898,(646) 515-6898,10:00 AM,No Info,"2336 86th St, Brooklyn, New York, 11214",OK,2336 86 STREET,BROOKLYN,11214,311,BK4,40.600018,-73.990688,3068620038,,Food Pantry,Morning
J.U.S.T.I.C.E. ORGANIZATION/JESUS IS JUSTICE MISSION INC.,"223 Beach 28th St, Far Rockaway, New York, 11691",Food Pantry,ClosedOpens 12:00 PM Wed(718) 772-7951,(718) 772-7951,12:00 PM,Wed,"223 Beach 28th St, Far Rockaway, New York, 11691",OK,223 BEACH   28 STREET,QUEENS,11691,414,QN4,40.595639,-73.761226,4158040014,,Food Pantry,Noon
MOVEMENT OF PENTECOSTAL CHRISTIAN CHURCH,"90 92nd St, Brooklyn, New York, 11209",Food Pantry,ClosedOpens 12:30 PM Sun(347) 219-0947,(347) 219-0947,12:30 PM,Sun,"90 92nd St, Brooklyn, New York, 11209",OK,90 92 STREET,BROOKLYN,11209,310,BK4,40.620652,-74.038417,:,,Food Pantry,Noon
BAY RIDGE COMMMUNITY DEVELOPMENT CENTER (BRCDC) ,9818 FORT HAMILTON PARKWAY,Food Pantry,ClosedOpens 11:00 AM Sat(347) 560-6700,(347) 560-6700,11:00 AM,Sat,9818 FORT HAMILTON PARKWAY,OK,9818 FORT HAMILTON PARKWAY,BROOKLYN,11209,310,BK4,40.612955,-74.031007,3061310001,,Food Pantry,Noon
APNA FOOD PANTRY BRIGHTON BEACH,"225 Neptune Ave, Brooklyn, New York, 11235",Food Pantry,ClosedOpens 2:00 PM Wed(718) 513-4700,(718) 513-4700,2:00 PM,Wed,"225 Neptune Ave, Brooklyn, New York, 11235",OK,225 NEPTUNE AVENUE,BROOKLYN,11235,313,BK5,40.581594,-73.961703,3072630003,,Food Pantry,Afternoon
SALT & SEA MISSION CHURCH INC.,"2417 Stillwell Ave, Brooklyn, New York, 11223",Food Pantry,OpenCloses 12:45 PM(917) 873-9261,(917) 873-9261,12:45 PM,No Info,"2417 Stillwell Ave, Brooklyn, New York, 11223",OK,2417 STILLWELL AVENUE,BROOKLYN,11223,313,BK5,40.58839,-73.983668,3071850072,,Food Pantry,Noon
ICNA RELIEF USA FOOD PANTRY,"273 Neptune Ave, Brooklyn, NY, 11235, USA",Food Pantry,ClosedOpens 12:00 PM Mon(718) 658-2028,(718) 658-2028,12:00 PM,Mon,"273 Neptune Ave, Brooklyn, NY, 11235, USA",OK,273 NEPTUNE AVENUE,BROOKLYN,11235,313,BK5,40.581229,-73.96342,3072620004,,Food Pantry,Noon
SKYLIGHT CENTER,"307 St Marks Pl, Staten Island, New York, 10301",Food Pantry,ClosedOpens 2:00 PM Tue(718) 720-2585,(718) 720-2585,2:00 PM,Tue,"307 St Marks Pl, Staten Island, New York, 10301",OK,307 ST MARKS PLACE,STATEN IS,10301,501,SI1,40.642481,-74.078466,5000080016,,Food Pantry,Afternoon
CHABAD - OCEANVIEW JEWISH CENTER (FPK),"3100 Brighton 4th St, Brooklyn, NY, 11235, USA",Food Pantry - Kosher,ClosedOpens 10:00 AM Mon(718) 796-2462,(718) 796-2462,10:00 AM,Mon,"3100 Brighton 4th St, Brooklyn, NY, 11235, USA",OK,3100 BRIGHTON    4 STREET,BROOKLYN,11235,313,BK5,40.576651,-73.963189,3086860067,Kosher,Food Pantry,Morning
BAIT-UL JAMAAT-HOUSE COMMUNITY INC (FP),"192 Corson Ave, Staten Island, NY, 10301, USA",Food Pantry,OpenCloses 3:00 PM(347) 289-7991,(347) 289-7991,3:00 PM,No Info,"192 Corson Ave, Staten Island, NY, 10301, USA",OK,192 CORSON AVENUE,STATEN IS,10301,501,SI1,40.637357,-74.085119,5000350022,,Food Pantry,Afternoon
CATHOLIC CHARITIES,"2866 W 17th St, Brooklyn, New York, 11224",Food Pantry,ClosedOpens 9:30 AM Mon(718) 722-6001,(718) 722-6001,9:30 AM,Mon,"2866 W 17th St, Brooklyn, New York, 11224",OK,2866 WEST   17 STREET,BROOKLYN,11224,313,BK5,40.577499,-73.984949,3070200039,,Food Pantry,Morning
THE SALVATION ARMY STAPLETON CORPS,"15 Broad St, Staten Island, NY, 10304, USA",Food PantrySoup Kitchen,OpenCloses 1:30 PM(718) 448-8480,(718) 448-8480,1:30 PM,No Info,"15 Broad St, Staten Island, NY, 10304, USA",OK,15 BROAD STREET,STATEN IS,10304,501,SI1,40.625553,-74.075644,5005250021,,Food Pantry,Afternoon
FEEDING WITH TLC INC,"309 St Pauls Ave, Staten Island, New York, 10304",Food Pantry,ClosedOpens 10:30 AM Sat(718) 447-0526,(718) 447-0526,10:30 AM,Sat,"309 St Pauls Ave, Staten Island, New York, 10304",OK,309 ST PAULS AVENUE,STATEN IS,10304,501,SI1,40.630566,-74.08109,5005170030,,Food Pantry,Morning
FEEDING WITH TLC INC SOUP KITCHEN (SK),"175 Beach St, Staten Island, NY, 10304, USA",Soup Kitchen,ClosedOpens 10:30 AM Sat(718) 447-0526,(718) 447-0526,10:30 AM,Sat,"175 Beach St, Staten Island, NY, 10304, USA",OK,175 BEACH STREET,STATEN IS,10304,501,SI1,40.629759,-74.081236,5005170030,,Soup Kitchen,Morning
ACTS COMMUNITY DEVELOPMENT CORPORATION (FP),"2114 Mermaid Ave, Brooklyn, New York, 11224",Food Pantry,OpenCloses 2:15 PM(718) 415-1170,(718) 415-1170,2:15 PM,No Info,"2114 Mermaid Ave, Brooklyn, New York, 11224",OK,2114 MERMAID AVENUE,BROOKLYN,11224,313,BK5,40.576239,-73.988218,3070580007,,Food Pantry,Afternoon
ACTS COMMUNITY DEVELOPMENT CORPORATION (SK),"2114 Mermaid Ave, Brooklyn, NY, 11224, USA",Soup Kitchen,ClosedOpens 6:00 PM Fri(718) 415-1170,(718) 415-1170,6:00 PM,Fri,"2114 Mermaid Ave, Brooklyn, NY, 11224, USA",OK,2114 MERMAID AVENUE,BROOKLYN,11224,313,BK5,40.576239,-73.988218,3070580007,,Soup Kitchen,Afternoon
OUR LADY OF GOOD COUNSEL CHURCH (STATEN ISLAND),"42 Austin Pl, Staten Island, New York, 10304",Food Pantry,ClosedOpens 9:30 AM Sat(718) 447-1503,(718) 447-1503,9:30 AM,Sat,"42 Austin Pl, Staten Island, New York, 10304",OK,42 AUSTIN PLACE,STATEN IS,10304,501,SI1,40.631433,-74.086044,5005800034,,Food Pantry,Morning
"PROJECT HOSPITALITY, INC (FP)","205 Canal St, Staten Island, NY, 10304, USA",Food Pantry,ClosedOpens 9:00 AM Tue(718) 815-0800,(718) 815-0800,9:00 AM,Tue,"205 Canal St, Staten Island, NY, 10304, USA",OK,205 CANAL STREET,STATEN IS,10304,501,SI1,40.625166,-74.079365,5005270055,,Food Pantry,Morning
"PROJECT HOSPITALITY, INC. (SK)","211 Canal St, Staten Island, NY, 10304, USA",Soup Kitchen,(718) 815-0800,(718) 815-0800,,No Info,"211 Canal St, Staten Island, NY, 10304, USA",OK,211 CANAL STREET,STATEN IS,10304,501,SI1,40.624946,-74.079563,5005270059,,Soup Kitchen,No Info
STAPLETON U.A.M.E. CHURCH,"49 Tompkins Ave, Staten Island, New York, 10304",Food PantrySoup Kitchen,ClosedOpens 10:00 AM Fri(718) 273-2857,(718) 273-2857,10:00 AM,Fri,"49 Tompkins Ave, Staten Island, New York, 10304",OK,49 TOMPKINS AVENUE,STATEN IS,10304,501,SI1,40.623409,-74.07897,5005330036,,Food Pantry,Morning
CITY HARVEST - STAPLETON MOBILE MARKET,"75 Hill St, Staten Island, NY, 10304, USA",Food Pantry - Mobile,ClosedOpens 9:30 AM Sat(646) 412-0740,(646) 412-0740,9:30 AM,Sat,"75 Hill St, Staten Island, NY, 10304, USA",OK,75 HILL STREET,STATEN IS,10304,501,SI1,40.621163,-74.080876,5005450100,Mobile,Food Pantry,Morning
KINGDOM GLOBAL MISSIONS (FP),"2945 W 33rd St, Brooklyn, NY, 11224, USA",Food Pantry,ClosedOpens 12:00 PM Sat(718) 310-5677,(718) 310-5677,12:00 PM,Sat,"2945 W 33rd St, Brooklyn, NY, 11224, USA",OK,2945 WEST   33 STREET,BROOKLYN,11224,313,BK5,40.573879,-73.99937,3070480015,,Food Pantry,Noon
"UNITED CHURCH OF PRAISE INTERNATIONAL MINISTRIES, INC","487 Vanderbilt Ave, Staten Island, NY, 10304, USA",Food Pantry,ClosedOpens 1:00 PM Fri(718) 314-8779,(718) 314-8779,1:00 PM,Fri,"487 Vanderbilt Ave, Staten Island, NY, 10304, USA",OK,487 VANDERBILT AVENUE,STATEN IS,10304,501,SI1,40.614487,-74.085612,5006490056,,Food Pantry,Afternoon
CHRISTIAN PENTECOSTAL CHURCH (FP),"900 Richmond Rd, Staten Island, New York, 10304",Food Pantry,ClosedOpens 2:00 PM Tue(718) 273-5850,(718) 273-5850,2:00 PM,Tue,"900 Richmond Rd, Staten Island, New York, 10304",OK,900 RICHMOND ROAD,STATEN IS,10304,502,SI1,40.60499,-74.092554,5031680039,,Food Pantry,Afternoon
REACH OUT AND TOUCH FOOD PANTRY,"51 Cottage Pl, Staten Island, NY, 10302, USA",Food Pantry,ClosedOpens 12:00 PM Sat(718) 442-5007,(718) 442-5007,12:00 PM,Sat,"51 Cottage Pl, Staten Island, NY, 10302, USA",OK,51 COTTAGE PLACE,STATEN IS,10302,501,SI1,40.635928,-74.13058,5010120001,,Food Pantry,Noon
COMMUNITY HEALTH ACTION OF STATEN ISLAND,"2134 Richmond Ter, Staten Island, New York, 10302",Food Pantry - Mobile,ClosedOpens 2:30 PM Fri(718) 808-1477,(718) 808-1477,2:30 PM,Fri,"2134 Richmond Ter, Staten Island, New York, 10302",OK,2134 RICHMOND TERRACE,STATEN IS,10302,501,SI1,40.640285,-74.134166,5010740053,Mobile,Food Pantry,Afternoon
CHRIST ABUNDANT LIFE MINISTRIES,"121 Grandview Ave, Staten Island, New York, 10303",Food Pantry,ClosedOpens 5:30 PM Thu(718) 273-0372,(718) 273-0372,5:30 PM,Thu,"121 Grandview Ave, Staten Island, New York, 10303",OK,121 GRANDVIEW AVENUE,STATEN IS,10303,501,SI1,40.636424,-74.165054,5012550045,,Food Pantry,Afternoon
JEWISH COMMUNITY CENTER OF STATEN ISLAND,"1466 Manor Rd, Staten Island, New York, 10314",Food Pantry - Kosher,OpenCloses 5:00 PM(718) 475-5242,(718) 475-5242,5:00 PM,No Info,"1466 Manor Rd, Staten Island, New York, 10314",OK,1466 MANOR ROAD,STATEN IS,10314,502,SI1,40.594916,-74.125393,5009550100,Kosher,Food Pantry,Afternoon
HEALTH ESSENTIAL ASSOCIATION INC (SI),"322 New Dorp Ln, Staten Island, NY, 10306, USA",Food Pantry,ClosedOpens 10:30 AM Tue(607) 689-6618,(607) 689-6618,10:30 AM,Tue,"322 New Dorp Ln, Staten Island, NY, 10306, USA",OK,322 NEW DORP LANE,STATEN IS,10306,502,SI1,40.571525,-74.111743,5042210039,,Food Pantry,Morning
CALVARY ASSEMBLY OF GOD,"4055 Richmond Ave, Staten Island, New York, 10312",Food Pantry,OpenCloses 12:30 PM(718) 356-4555,(718) 356-4555,12:30 PM,No Info,"4055 Richmond Ave, Staten Island, New York, 10312",OK,4055 RICHMOND AVENUE,STATEN IS,10312,503,SI1,40.539599,-74.160728,5052680066,,Food Pantry,Noon
MESIVTHA OF STATEN ISLAND,"1870 Drumgoole Rd E, Staten Island, New York, 10309",Food Pantry - Kosher,ClosedOpens 11:00 AM Wed(718) 356-5412,(718) 356-5412,11:00 AM,Wed,"1870 Drumgoole Rd E, Staten Island, New York, 10309",OK,1870 DRUMGOOLE ROAD EAST,STATEN IS,10309,503,SI1,40.528325,-74.215029,5069980024,Kosher,Food Pantry,Noon
ST. EDWARD FOOD PANTRY,"6581 Hylan Blvd, Staten Island, New York, 10309",Food Pantry,ClosedOpens 10:00 AM Fri(718) 984-1625,(718) 984-1625,10:00 AM,Fri,"6581 Hylan Blvd, Staten Island, New York, 10309",OK,6581 HYLAN BOULEVARD,STATEN IS,10309,503,SI1,40.509084,-74.22093,5076640001,,Food Pantry,Morning
CORONA SEVENTH DAY ADVENTIST CHURCH,"35-30 103rd St, Corona, New York, 11368",Food PantrySoup Kitchen,ClosedOpens 12:00 PM Sun(718) 429-7050,(718) 429-7050,12:00 PM,Sun,"35-30 103rd St, Corona, New York, 11368",OK,35-30 103 STREET,QUEENS,11368,403,QN2,40.754481,-73.86503,4017430020,,Soup Kitchen,Noon
THE SALVATION ARMY QUEENS TEMPLE CORP,"86-07 35th Ave, Jackson Heights, New York, 11372",Food PantrySoup Kitchen,ClosedOpens 1:00 PM(718) 335-3693,(718) 335-3693,1:00 PM,No Info,"86-07 35th Ave, Jackson Heights, New York, 11372",OK,86-07 35 AVENUE,QUEENS,11372,403,QN2,40.752206,-73.880785,4014470035,,Soup Kitchen,Afternoon
